timestep	potential_energy	translational_kinetic_energy	rotational_kinetic_energy
62600	-17875.9678	388.5164217	374.5301564
62700	-18137.47518	373.4220129	369.6591971
62800	-18197.52859	365.7743647	371.6535209
62900	-18030.85872	355.6714837	363.894826
63000	-17972.58644	352.30891	369.7281133
63100	-17959.69711	367.4822378	386.1909643
63200	-17996.72496	381.7310206	361.204856
63300	-17985.53981	404.7569322	384.5703728
63400	-18072.03062	418.9853204	351.3657468
63500	-17911.16184	435.980611	354.397993
63600	-17921.19457	380.1617843	364.5038807
63700	-17905.46413	414.1781652	344.1629754
63800	-18072.55116	377.854159	352.1470536
63900	-18017.26327	366.3044227	377.2743011
64000	-18001.00415	366.1868963	336.9466441
64100	-18181.87443	370.5486505	331.9866599
64200	-17956.91462	349.7244241	341.6948801
64300	-18293.23648	361.859929	361.4130168
64400	-18277.53048	352.3504827	349.5653307
64500	-18254.52655	327.3682913	360.7232372
64600	-18157.1905	334.1023983	387.0671542
64700	-18047.07937	350.7596952	378.3901247
64800	-18082.24882	341.6184969	365.4644698
64900	-18197.46603	343.9139739	323.3806932
65000	-18106.25747	321.7487459	383.4948844
65100	-18085.22621	320.1957815	353.9467464
65200	-18038.5947	333.1022115	342.7332668
65300	-18189.61373	347.2188803	374.6401616
65400	-18300.78143	341.6313492	375.0908449
65500	-18207.99045	335.4054445	373.0135598
65600	-18056.31365	353.0898733	369.2118405
65700	-18185.52678	349.8334214	389.8559427
65800	-18114.46308	348.8488295	376.3488735
65900	-18096.56045	345.2594105	363.0991068
66000	-18128.27702	355.9692905	388.7342142
66100	-18132.72466	369.9454445	365.3596621
66200	-18201.2228	371.4518759	369.9429977
66300	-18273.50725	347.3826418	376.6448681
66400	-18202.72605	359.9769825	386.6876006
66500	-18246.80985	362.961931	421.5412604
66600	-18040.34394	361.4944932	373.6970807
66700	-18229.49576	361.7337379	351.0279224
66800	-18029.84134	359.2430302	369.9436197
66900	-18329.82715	348.0262651	348.2503911
67000	-18364.52652	389.3937427	368.971422
67100	-18287.76745	413.8842475	366.0690078
67200	-18605.63194	380.8073124	378.2384057
67300	-18613.23568	360.9535284	382.9966144
67400	-18425.59526	371.7754022	368.0966508
67500	-18402.30356	367.2451813	404.6485662
67600	-18478.88322	396.8725135	353.1956061
67700	-18564.27902	376.7682894	367.704167
67800	-18295.79662	363.192278	360.1064176
67900	-18362.15994	397.0736291	368.971167
68000	-18456.89722	333.3505963	358.8203975
68100	-18524.74336	357.6963403	357.1693344
68200	-18473.52144	378.9875736	337.4512467
68300	-18462.81712	349.420069	376.1876384
68400	-18403.23857	358.9563785	402.4725039
68500	-18585.32725	381.4622781	353.9099058
68600	-18474.37715	387.6977952	358.0119113
68700	-18455.79497	381.3039232	344.0555651
68800	-18483.12913	378.2297358	360.93802
68900	-18391.58073	378.5961475	366.3390975
69000	-18197.82245	391.8284455	373.5166549
69100	-18253.86882	359.2379924	378.0963917
69200	-18204.04818	387.006423	356.4071045
69300	-18429.18616	358.7188802	354.129204
69400	-18211.7106	362.9003068	363.9841446
69500	-18360.0237	367.145701	339.1532149
69600	-18438.76002	386.0391017	354.3816987
69700	-18444.39261	373.5832922	348.6565118
69800	-18329.32649	364.8897763	344.1604537
69900	-18602.07868	359.1087777	353.0739376
70000	-18738.86431	380.4382092	332.6730693
70100	-18726.6065	361.0144152	324.2066681
70200	-18903.14082	369.1603334	362.5930448
70300	-18768.69137	378.8579106	342.0653863
70400	-18961.89162	380.0200773	331.4872621
70500	-18812.00493	371.0347967	370.3162566
70600	-18727.98024	342.5737711	368.9719537
70700	-18766.44396	344.5264892	340.2800864
70800	-18935.1918	344.524929	356.5531451
70900	-19120.80304	352.5873666	375.2395028
71000	-19123.66391	359.0926156	392.6151732
71100	-19030.33216	345.36596	354.3822157
71200	-19240.72551	365.193396	359.5693016
71300	-19475.79256	401.628071	386.5095973
71400	-19634.84406	381.699658	363.3362835
71500	-19641.53573	383.4204761	408.9810165
71600	-19857.18644	381.5465619	405.8752314
71700	-20027.49096	362.4234658	404.6477908
71800	-20180.03889	373.4658438	427.4291627
71900	-20329.10343	363.7812089	388.0070498
72000	-20533.59553	386.9458138	386.1400258
72100	-20392.15006	363.9184302	424.3299093
72200	-20216.01892	375.0984677	378.4503247
72300	-20394.71179	361.3302853	367.5016903
72400	-20568.78519	355.5190597	369.4753097
72500	-20511.37488	389.3169815	340.0136495
72600	-20550.99711	348.8028217	371.917836
72700	-20571.78697	335.4644157	400.1310766
72800	-20472.97411	376.1914896	365.7487772
72900	-20759.89332	379.4242318	365.5482636
73000	-20608.83607	367.771393	364.5171341
73100	-20516.38436	350.4833894	356.5558218
73200	-20631.40246	351.8831836	355.4110696
73300	-20585.89791	369.5295607	360.2354232
73400	-20864.6808	353.3430458	346.3089088
73500	-20978.20406	354.4343004	390.6411169
73600	-20889.52605	313.498351	363.0209218
73700	-21095.1655	324.0512443	374.8466162
73800	-21083.78342	346.8441641	373.5830022
73900	-21040.77181	318.094355	399.2419269
74000	-21003.09775	323.8286625	395.3532597
74100	-20833.77392	338.9053066	379.4804772
74200	-21090.69609	352.3574817	382.5733012
74300	-21089.31037	337.0620859	373.2043941
74400	-21370.64036	325.2827971	384.3181338
74500	-21170.32059	368.2367186	358.8249545
74600	-21489.74928	350.8179926	324.9546391
74700	-21414.64614	379.4040132	317.0912777
74800	-21376.35433	359.4508144	337.7109479
74900	-21539.73299	370.3302489	308.3392942
75000	-21658.38079	390.5216768	347.1856951
75100	-21473.66025	376.7353653	377.4945673
75200	-21515.60192	369.863899	367.6609904
75300	-21796.6428	358.8768887	358.2764355
75400	-21598.79186	348.9651172	390.3904316
75500	-22122.47986	374.7841306	420.4024106
75600	-22308.4161	375.7078606	355.9632248
75700	-22249.25485	364.4243915	384.4588439
75800	-22305.91378	360.255037	393.4867875
75900	-22283.99295	338.9480933	362.2947663
76000	-22105.73365	364.2347944	373.6545547
76100	-22261.55715	362.0497434	378.3365237
76200	-22064.9815	363.661669	351.0689521
76300	-22323.06728	340.5785073	349.251676
76400	-22089.80758	364.5937674	375.3451194
76500	-22224.22985	348.3028333	380.3421888
76600	-22352.02281	361.8377799	379.892041
76700	-22143.66333	364.4208156	334.4523973
76800	-22283.90959	353.2808822	357.658056
76900	-22569.27695	362.9501355	347.5553856
77000	-22408.06576	381.2304513	359.2483642
77100	-22692.99229	415.8656974	353.8481565
77200	-22580.59939	374.625359	335.5183997
77300	-22747.3957	402.1484013	360.1477384
77400	-22605.7103	370.831062	369.3788188
77500	-22654.54507	354.8900345	356.3111468
77600	-22393.35181	366.0932122	365.7551535
77700	-22597.80347	364.2796228	381.4827581
77800	-22573.02258	374.4826753	377.3749632
77900	-22498.05404	373.8217753	368.4038711
78000	-22604.90737	357.7969532	378.7632736
78100	-22489.12048	389.6306735	384.5290533
78200	-22449.44435	343.1388719	379.743169
78300	-22409.95176	346.5413933	413.5262706
78400	-22470.18364	355.7608522	402.7932402
78500	-22672.94559	361.0095659	398.0746925
78600	-22554.07095	350.9088948	404.1875845
78700	-22609.42919	341.3979629	374.5412675
78800	-22580.83729	334.4395544	334.0102622
78900	-22379.02627	354.0609975	299.7934295
79000	-22427.97895	347.0459308	339.0883601
79100	-22401.1299	319.6810924	357.2436645
79200	-22750.80147	337.9524469	335.7159146
79300	-22544.85659	357.7136505	315.7770487
79400	-22537.08936	340.3969628	341.984134
79500	-22634.26814	335.5140687	332.1881706
79600	-22476.04949	335.8597085	325.5679045
79700	-22634.44298	336.7638844	364.7160991
79800	-22686.06011	347.1535428	342.5460671
79900	-22692.19904	369.3341241	326.5509108
80000	-22799.93017	364.9302917	369.0657558
80100	-22534.68628	374.5593743	356.3983801
80200	-22644.25533	378.8886797	347.2212753
80300	-22547.82438	371.0079068	339.7904084
80400	-22656.12736	362.6884886	340.7661586
80500	-22576.7361	376.8862117	371.324085
80600	-22684.69066	380.3796363	347.339131
80700	-22778.271	396.9738394	357.5098535
80800	-22697.80902	387.914523	360.2485397
80900	-22530.96015	354.3432681	361.2122559
81000	-22690.61296	367.6720453	347.2172441
81100	-22710.66579	384.952478	359.8946401
81200	-22578.20428	390.1206408	341.1535502
81300	-22620.47545	404.9497667	377.4579994
81400	-22838.28367	394.9051106	333.9695668
81500	-22948.66149	383.9025974	368.2278238
81600	-22918.10867	366.1129961	367.6069917
81700	-22828.55565	362.4330538	368.574606
81800	-22654.69127	351.5023219	366.8947544
81900	-22895.16882	336.6713633	371.170724
82000	-23160.67889	351.2508831	356.6905521
82100	-22923.26212	354.2647281	337.242373
82200	-23056.5468	348.3216096	361.5751629
82300	-23193.37875	369.0155948	377.6706242
82400	-23271.89011	390.9005444	397.6468906
82500	-23192.77507	402.7208399	409.2990413
82600	-23541.31485	371.7897033	437.2535033
82700	-23460.89899	360.2805393	415.9374353
82800	-23506.44534	332.7703883	411.3068453
82900	-23458.09364	345.0339741	400.0439978
83000	-23350.70505	372.1243107	365.0420035
83100	-23334.84255	351.5813232	367.0529317
83200	-23414.08164	367.4214941	363.0412424
83300	-23347.84447	336.2059573	354.2099283
83400	-23479.07028	356.0295001	352.2584512
83500	-23293.75193	345.897682	352.9083063
83600	-23294.26992	342.6951702	328.1167592
83700	-23292.60582	329.8622224	335.8185432
83800	-23508.44141	363.019599	329.424287
83900	-23495.9862	315.9899442	362.9182534
84000	-23392.93433	327.7910884	305.0395746
84100	-23468.0806	355.8150204	335.6090909
84200	-23441.21283	352.0620317	366.9532028
84300	-23568.42068	343.1427974	353.8516015
84400	-23352.19343	344.6878995	341.4882885
84500	-23501.29325	347.9573393	339.5511142
84600	-23589.85578	371.0961085	362.3972679
84700	-23527.18709	367.0938632	335.1578031
84800	-23496.88033	376.7318158	351.3671451
84900	-23496.18457	376.5080151	335.4164898
85000	-23415.35226	362.9106063	328.4164321
85100	-23668.09612	391.2262907	342.7986878
85200	-23634.34879	385.5052651	358.7945129
85300	-23578.73051	393.0149088	346.7331746
85400	-23501.17309	373.8387141	356.9579841
85500	-23625.63432	347.5031388	361.9784879
85600	-24132.95166	344.2034479	416.7114566
85700	-24285.63787	365.7504863	396.4117541
85800	-23973.34793	370.3130426	367.6029671
85900	-24356.9878	359.6654165	334.0748401
86000	-24130.1232	378.3093753	355.827546
86100	-24036.11084	358.9532299	339.4497635
86200	-24117.76481	346.0735561	339.8570246
86300	-24428.6248	358.0000127	342.2370507
86400	-24488.7339	360.8458721	351.9612651
86500	-24291.10765	384.5785054	358.272401
86600	-24583.72594	394.516784	335.3722226
86700	-24677.35121	375.6147722	354.2690837
86800	-24645.61439	358.3555625	390.319474
86900	-24671.65027	353.0389446	337.3661695
87000	-24822.95371	353.8045729	396.3291288
87100	-24812.81982	366.0666468	389.6375417
87200	-24957.83125	388.8223401	378.553655
87300	-24820.66012	371.7171921	379.0264408
87400	-24826.54563	384.1832638	365.2075433
87500	-24785.81631	389.1183782	396.057576
87600	-25030.32059	384.6322439	366.0379673
87700	-24976.48018	370.0485695	366.3803457
87800	-24784.67179	387.4557913	352.5796358
87900	-24827.82235	355.04599	364.547406
88000	-24874.24628	354.8580191	363.1356192
88100	-24777.41135	360.8509247	359.4655726
88200	-24648.51965	338.4582588	342.5690092
88300	-24613.1194	357.3308571	319.9628196
88400	-24924.10605	383.204939	346.1222573
88500	-24976.15116	340.5969076	354.8695376
88600	-24669.88235	327.0639245	341.8098155
88700	-24781.2253	356.870789	327.1139563
88800	-24736.94138	360.9745902	341.7698696
88900	-24690.58832	343.4894436	333.8317108
89000	-24843.75134	319.6224378	337.1991731
89100	-24979.32278	353.7886554	330.8976592
89200	-24833.90356	342.0592887	330.5724281
89300	-24679.61062	364.8698602	371.9036627
89400	-24841.14814	345.4225106	370.4302543
89500	-24895.23386	345.4547722	386.6512367
89600	-24900.25977	389.2938653	354.1849215
89700	-24812.91596	352.3456659	385.8450316
89800	-24882.51099	374.4845149	369.9851758
89900	-24850.53534	360.1838349	391.5736489
90000	-25069.5695	344.2509137	382.4946226
90100	-24791.4491	332.749492	360.6984957
90200	-24949.79973	362.3566102	340.2852938
90300	-24911.58019	359.1940456	346.6044699
90400	-24969.62147	331.0878679	378.7435587
90500	-24834.47823	336.2415842	326.3651346
90600	-24840.53421	356.9412318	348.1745714
90700	-24970.8246	322.7020646	341.5864492
90800	-25094.8108	352.4943509	350.6987701
90900	-25172.84865	335.3168399	382.9803733
91000	-25296.22473	332.5730063	388.0303283
91100	-25166.99791	340.7661369	394.4332956
91200	-25115.8223	343.1814485	349.8137056
91300	-25151.73174	339.0396567	377.4450565
91400	-25023.56893	319.2126513	360.9924438
91500	-25323.19798	328.6112374	371.7571315
91600	-25239.07683	378.0743949	352.3133141
91700	-25142.81015	379.5455297	322.2097897
91800	-25268.33398	371.3356497	345.8033254
91900	-25224.41868	362.9465103	328.1326037
92000	-25379.17139	352.9306364	352.167691
92100	-25334.03679	338.5284596	373.115999
92200	-25146.12424	331.0901477	339.9535053
92300	-25396.74917	370.9269204	347.8972371
92400	-25447.21871	373.6854682	345.5355431
92500	-25744.76473	348.3156909	335.2547657
92600	-25783.89302	347.096452	337.6234929
92700	-25647.14163	347.6605819	335.7221795
92800	-25822.40136	351.9960364	342.5240303
92900	-25752.7454	354.8039005	346.0052978
93000	-25689.7017	369.7611237	338.1032359
93100	-25723.41396	341.9240086	372.7882627
93200	-25722.11181	344.6878048	340.1939406
93300	-25748.02001	336.4313789	331.3885105
93400	-25750.80592	370.9104864	348.5833393
93500	-25663.47456	362.5989841	358.5490259
93600	-25718.49074	357.0245376	356.8978253
93700	-25802.34821	345.9375918	370.7094018
93800	-25709.08859	352.9500195	357.6835307
93900	-25734.13304	340.3141344	350.188333
94000	-25750.11387	345.9827639	353.7458733
94100	-25788.28175	367.0078236	366.7231941
94200	-25927.55454	373.2014705	368.2311198
94300	-25828.29636	376.7730937	381.1930358
94400	-25804.24365	346.2327093	371.2927976
94500	-25724.72113	401.0279061	386.3953129
94600	-25845.71044	361.2313577	339.0711886
94700	-25694.60838	363.686475	361.6716831
94800	-25847.87383	372.8474609	351.2664931
94900	-25780.40047	371.4640052	379.3636908
95000	-25858.10403	360.7077185	343.4199639
95100	-25881.34076	366.3618405	351.2022619
95200	-25724.08454	349.6979867	330.2180746
95300	-25947.24066	327.4383393	370.728328
95400	-25858.7111	343.1985109	365.0405617
95500	-25727.69834	357.9839641	383.4106141
95600	-25822.89059	346.2209301	373.4557905
95700	-25803.11142	348.5824031	353.2655412
95800	-25969.62333	363.3703936	381.1223616
95900	-26074.44996	392.7768282	375.2514325
96000	-25852.09413	338.5615773	361.3815456
96100	-25861.4333	360.0158361	372.175913
96200	-25986.70278	388.8449532	371.9093561
96300	-26289.11091	378.1739547	369.5830248
96400	-26376.55023	350.2060766	398.4426941
96500	-26208.63193	365.6223295	346.3557344
96600	-26303.81799	361.1628691	413.0158895
96700	-26275.42857	341.2847945	393.1658677
96800	-26389.58892	359.0738276	363.4759351
96900	-26299.83989	401.2926075	370.3291048
97000	-26351.38606	395.7959047	348.3884275
97100	-26398.85522	359.8067448	349.0689943
97200	-26531.75515	377.5917111	362.926657
97300	-26207.10561	357.4054248	366.3332423
97400	-26346.37962	367.9712868	345.2454989
97500	-26399.2381	378.8178974	348.7092445
97600	-26437.74088	375.4517552	387.3087796
97700	-26266.55162	385.3885964	361.1154036
97800	-26524.26046	405.0313375	373.4612916
97900	-26212.6656	387.8626139	363.2717467
98000	-26289.44657	374.8073294	350.8571974
98100	-26427.63928	381.2978858	330.5852045
98200	-26344.78847	376.4552669	354.6126562
98300	-26581.72784	363.8262566	322.2037294
98400	-26321.49146	346.1523597	371.9934937
98500	-26493.98259	375.5763406	385.2197863
98600	-26582.44277	375.2224457	396.7604954
98700	-26244.36699	355.462498	376.5815647
98800	-26421.31023	350.9656341	355.5064318
98900	-26334.51139	325.6663176	359.4282327
99000	-26125.17644	347.1840822	346.653908
99100	-26365.33872	369.3898795	335.4447941
99200	-26150.35751	365.0101726	325.7723292
99300	-26365.52201	362.3696408	346.7505043
99400	-26335.93917	354.6899438	311.0019118
99500	-26249.27615	374.0635153	343.1767212
99600	-26369.23923	403.4041166	341.1299919
99700	-26183.64772	387.4736635	324.5404981
99800	-26339.40756	401.6616285	353.9706091
99900	-26296.53412	397.1334233	365.1983616
100000	-26247.04909	374.2648593	371.6749285
100100	-26296.09652	397.080578	336.3236606
100200	-26503.27549	362.8469997	341.5721203
100300	-26291.95392	364.327182	332.8410158
100400	-26370.63015	374.0214324	370.7731514
100500	-26751.50628	399.006838	390.9687645
100600	-26402.79385	386.7976953	380.6016394
100700	-26631.61446	416.7055012	397.8488405
100800	-26595.78888	417.858933	380.4754145
100900	-26793.35716	390.3925527	379.8560516
101000	-26869.71161	391.4181652	360.7531039
101100	-26699.73828	355.9268258	370.9357676
101200	-26684.2787	378.6578356	367.0058622
101300	-26640.33423	362.9767168	361.2116096
101400	-26710.04479	378.3974283	343.8106767
101500	-26792.68054	362.6351002	391.2534197
101600	-26708.45918	372.682247	357.6659013
101700	-26882.21582	364.1144325	369.2673321
101800	-26835.39905	370.3749569	342.0139749
101900	-26794.62893	406.0216034	337.364608
102000	-26884.86643	391.3337944	374.6050058
102100	-26869.79716	375.8074096	382.1904998
102200	-26768.09739	367.8747455	355.0393707
102300	-27090.04915	367.3200358	351.9377025
102400	-26798.59137	358.2051227	362.4178879
102500	-26956.1946	364.9122621	337.754354
102600	-26984.79518	344.6573148	359.2815106
102700	-26787.10694	358.8754456	374.0814728
102800	-26646.54693	364.9444889	324.5141223
102900	-26731.07659	364.4974952	336.4310645
103000	-26702.64092	359.6703434	347.0671438
103100	-26747.13357	370.7166413	390.4995831
103200	-26599.03025	338.9364696	401.3582853
103300	-26789.43586	355.6598923	354.8634745
103400	-26725.05832	355.3505997	369.6913141
103500	-26689.35053	348.048203	378.4341536
103600	-26965.61688	359.9961337	345.4738015
103700	-26834.12403	328.6029956	359.667722
103800	-26868.41932	348.706909	351.4815976
103900	-26840.52384	348.4026364	337.5533337
104000	-26859.34437	351.132522	360.4471119
104100	-26621.58225	363.2035062	362.7803939
104200	-26473.84236	356.0268715	393.9380528
104300	-26799.68233	345.4248294	405.188019
104400	-26516.11798	357.1346348	394.8426839
104500	-26567.23172	382.9945547	382.1113096
104600	-26720.92671	369.95461	393.8507587
104700	-26892.95471	366.4017549	384.2930591
104800	-26581.16797	369.865258	385.406447
104900	-26528.11638	377.4599184	380.0766241
105000	-26417.04862	357.6193585	365.0287502
105100	-26708.54084	365.7186491	375.1146345
105200	-26842.7807	362.536912	353.3232704
105300	-26737.73589	378.7522092	346.9843573
105400	-26761.50849	383.3223871	323.7534389
