timestep	temperature	potential_energy	translational_kinetic_energy	rotational_kinetic_energy
169600	0.4590552554	5131.002247	46.13505317	0
169610	0.4097269859	5136.304875	41.17756208	0
169620	0.4315262807	5134.459199	43.36839121	0
169630	0.4694383737	5130.767667	47.17855656	0
169640	0.4439794974	5133.428658	44.61993949	0
169650	0.4750466212	5130.14097	47.74218543	0
169660	0.4505661864	5132.408439	45.28190173	0
169670	0.4154449884	5135.816442	41.75222133	0
169680	0.4277779151	5134.650608	42.99168047	0
169690	0.5006069006	5127.48848	50.31099351	0
169700	0.461724633	5131.406612	46.40332561	0
169710	0.3983075519	5137.722373	40.02990896	0
169720	0.4705066061	5130.374252	47.28591391	0
169730	0.4690874554	5130.620571	47.14328927	0
169740	0.4417976311	5133.552798	44.40066193	0
169750	0.4692146339	5130.882709	47.15607071	0
169760	0.4392533564	5133.992279	44.14496232	0
169770	0.4126053696	5136.525595	41.46683965	0
169780	0.43404289	5134.245611	43.62131045	0
169790	0.415892755	5135.878268	41.79722188	0
169800	0.4242182417	5134.799978	42.63393329	0
169810	0.4139269371	5135.952693	41.59965718	0
169820	0.4410089838	5133.431393	44.32140287	0
169830	0.4678335591	5130.917835	47.01727269	0
169840	0.4251608911	5135.180995	42.72866956	0
169850	0.4022698995	5137.36313	40.4281249	0
169860	0.5162401295	5125.882514	51.88213302	0
169870	0.4479562915	5132.734898	45.01960729	0
169880	0.3931230882	5138.29141	39.50887037	0
169890	0.4833348724	5129.245517	48.57515467	0
169900	0.4851529406	5128.975303	48.75787053	0
169910	0.40484711	5136.840235	40.68713455	0
169920	0.4508309925	5132.106558	45.30851475	0
169930	0.4818867487	5128.99717	48.42961824	0
169940	0.4385536103	5133.486388	44.07463783	0
169950	0.4476233247	5132.820586	44.98614413	0
169960	0.4146612113	5136.045782	41.67345173	0
169970	0.4826852777	5129.179647	48.50987041	0
169980	0.3715841027	5140.423065	37.34420232	0
169990	0.4535338135	5131.955703	45.58014826	0
170000	0.4763453084	5129.785613	47.87270349	0
170010	0.4406480918	5133.614952	44.28513323	0
170020	0.4020643651	5137.644718	40.4074687	0
170030	0.4272806011	5135.160927	42.94170041	0
170040	0.4843313902	5129.150867	48.67530472	0
170050	0.4396523092	5133.751067	44.18505708	0
170060	0.4379966934	5134.081884	44.01866769	0
170070	0.3820803052	5139.680794	38.39907067	0
170080	0.4656322779	5131.194646	46.79604393	0
170090	0.4594230518	5131.788596	46.1720167	0
170100	0.4499082643	5132.700944	45.21578057	0
170110	0.3615845717	5141.680528	36.33924945	0
170120	0.4674869225	5131.075623	46.98243571	0
170130	0.4723241409	5130.518379	47.46857616	0
170140	0.4213600084	5135.50817	42.34668084	0
170150	0.4134267089	5136.103123	41.54938424	0
170160	0.4492190335	5132.351078	45.14651287	0
170170	0.4381878442	5133.295409	44.03787834	0
170180	0.4451312999	5132.360881	44.73569564	0
170190	0.4840046204	5128.325188	48.64246435	0
170200	0.463366959	5130.288337	46.56837937	0
170210	0.4565913296	5131.114818	45.88742862	0
170220	0.4232914858	5134.390903	42.54079433	0
170230	0.3898035276	5137.699374	39.17525453	0
170240	0.4610572951	5130.54247	46.33625816	0
170250	0.4384091345	5132.952783	44.06011802	0
170260	0.3974464296	5137.389699	39.94336617	0
170270	0.4211700645	5135.067541	42.32759148	0
170280	0.4119022263	5135.914192	41.39617374	0
170290	0.4471147922	5132.45675	44.93503662	0
170300	0.4742250394	5129.825028	47.65961646	0
170310	0.4400773627	5133.423457	44.22777495	0
170320	0.3800902731	5139.58504	38.19907245	0
170330	0.4800160949	5129.407937	48.24161754	0
170340	0.4557110099	5131.805582	45.79895649	0
170350	0.4128420642	5136.020407	41.49062745	0
170360	0.4478131978	5132.554873	45.00522638	0
170370	0.5045169825	5126.944948	50.70395674	0
170380	0.4640049016	5131.105103	46.63249262	0
170390	0.4052838451	5137.073855	40.73102644	0
170400	0.5198793567	5125.597186	52.24787534	0
170410	0.4677161807	5130.92001	47.00547616	0
170420	0.4622704158	5131.457853	46.45817679	0
170430	0.4441198994	5133.329109	44.63404989	0
170440	0.4287622713	5134.920094	43.09060827	0
170450	0.4270325434	5135.162605	42.91677061	0
170460	0.3797866673	5139.851912	38.16856006	0
170470	0.4396173645	5134.035582	44.18154513	0
170480	0.4323754064	5134.75375	43.45372834	0
170490	0.3598385844	5142.110379	36.16377774	0
170500	0.4697718183	5130.883966	47.21206774	0
170510	0.4323090418	5134.646639	43.4470587	0
170520	0.4444728828	5133.218304	44.66952472	0
170530	0.4532780321	5132.291785	45.55444222	0
170540	0.4710159716	5130.45872	47.33710514	0
170550	0.4402834116	5133.456543	44.24848287	0
170560	0.4164691505	5135.883553	41.85514963	0
170570	0.4332643739	5134.386197	43.54306958	0
170580	0.4385548969	5133.915389	44.07476714	0
170590	0.4410026406	5133.415443	44.32076538	0
170600	0.4310058299	5134.337017	43.3160859	0
170610	0.4430228771	5133.06095	44.52379915	0
170620	0.4534976438	5131.945642	45.5765132	0
170630	0.4525658682	5132.106034	45.48286975	0
170640	0.4591913619	5131.517623	46.14873187	0
170650	0.4720626734	5130.456271	47.44229867	0
170660	0.4547247293	5132.211563	45.69983529	0
170670	0.4201022964	5135.68494	42.22028079	0
170680	0.5001705061	5127.584168	50.26713586	0
170690	0.471905521	5130.27499	47.42650486	0
170700	0.4510582224	5132.336295	45.33135136	0
170710	0.4294951139	5134.567105	43.16425894	0
170720	0.4402808256	5133.224385	44.24822298	0
170730	0.3727472245	5140.070897	37.46109607	0
170740	0.4382934095	5133.61615	44.04848765	0
170750	0.4589095414	5131.602542	46.12040891	0
170760	0.4535077433	5132.188314	45.5775282	0
170770	0.4110543917	5136.329139	41.31096636	0
170780	0.4618566237	5131.115093	46.41659068	0
170790	0.4117714357	5136.157566	41.38302929	0
170800	0.4517140841	5132.115637	45.39726545	0
170810	0.3659495988	5140.751752	36.77793468	0
170820	0.4351998291	5133.742462	43.73758282	0
170830	0.4530436175	5131.962933	45.53088356	0
170840	0.4342345287	5133.887702	43.64057013	0
170850	0.4550795115	5131.967076	45.73549091	0
170860	0.4589590117	5131.568167	46.12538067	0
170870	0.4409838632	5133.31715	44.31887825	0
170880	0.4749760123	5130.014725	47.73508924	0
170890	0.424475294	5135.160654	42.65976705	0
170900	0.4342284393	5134.156619	43.63995815	0
170910	0.4076980692	5136.794428	40.97365596	0
170920	0.4790268161	5129.50122	48.14219501	0
170930	0.4961536658	5127.708279	49.86344341	0
170940	0.4552811648	5131.776251	45.75575707	0
170950	0.4477946527	5132.589491	45.0033626	0
170960	0.3647366211	5140.92171	36.65603042	0
170970	0.4231499477	5135.121604	42.52656974	0
170980	0.411842703	5136.342592	41.39019165	0
170990	0.4706230383	5130.445121	47.29761535	0
171000	0.4484556095	5132.628879	45.06978875	0
171010	0.4451303777	5132.771909	44.73560295	0
171020	0.4393572707	5133.231408	44.1554057	0
171030	0.4805880993	5128.969139	48.29910398	0
171040	0.4229591534	5134.784645	42.50739492	0
171050	0.4085948913	5135.955572	41.06378657	0
171060	0.4303945517	5133.638819	43.25465244	0
171070	0.3976628714	5136.91299	39.96511857	0
171080	0.4498082825	5131.789545	45.20573239	0
171090	0.4540687046	5131.493535	45.63390481	0
171100	0.4405619524	5132.866765	44.27647622	0
171110	0.4304384766	5133.955765	43.2590669	0
171120	0.4965969207	5127.507336	49.90799053	0
171130	0.4461397699	5132.839633	44.83704688	0
171140	0.4305294426	5134.490203	43.26820898	0
171150	0.4302631245	5134.558188	43.24144401	0
171160	0.433060929	5134.375774	43.52262336	0
171170	0.4624747117	5131.707576	46.47870853	0
171180	0.4705635592	5130.949948	47.2916377	0
171190	0.4636609168	5131.564235	46.59792213	0
171200	0.4633872072	5131.404515	46.57041432	0
171210	0.4203841912	5135.606045	42.24861121	0
171220	0.3620222154	5141.472797	36.38323265	0
171230	0.4620668485	5131.319526	46.43771828	0
171240	0.4192380161	5135.548467	42.13342062	0
171250	0.4602629853	5131.339244	46.25643003	0
171260	0.4490504554	5132.507202	45.12957077	0
171270	0.4359796413	5133.747387	43.81595395	0
171280	0.4700015284	5130.177034	47.2351536	0
171290	0.4278217873	5134.474479	42.99608962	0
171300	0.4426845543	5133.166781	44.4897977	0
171310	0.4400099902	5133.502911	44.22100402	0
171320	0.4663964507	5130.602293	46.8728433	0
171330	0.4330374298	5133.85531	43.52026169	0
171340	0.4343068369	5133.735306	43.64783711	0
171350	0.4982950201	5127.513288	50.07864952	0
171360	0.4502454891	5132.497666	45.24967166	0
171370	0.453147684	5132.282337	45.54134224	0
171380	0.4503517122	5132.564825	45.26034708	0
171390	0.4376533162	5133.75005	43.98415828	0
171400	0.4356346661	5133.985483	43.78128394	0
171410	0.4362296285	5134.091342	43.84107767	0
171420	0.4200548174	5135.795762	42.21550915	0
171430	0.4278310688	5135.024664	42.99702241	0
171440	0.4921847184	5128.507515	49.4645642	0
171450	0.4280539397	5134.91099	43.01942094	0
171460	0.3955694988	5137.938816	39.75473463	0
171470	0.4220129721	5135.214154	42.4123037	0
171480	0.4332121151	5134.113581	43.53781757	0
171490	0.4569565056	5131.889724	45.92412881	0
171500	0.4021451352	5137.416744	40.41558609	0
171510	0.4090770064	5136.827124	41.11223914	0
171520	0.4885610573	5128.945465	49.10038626	0
171530	0.3958713206	5138.288301	39.78506772	0
171540	0.399879318	5137.939799	40.18787146	0
171550	0.5040250213	5127.425383	50.65451464	0
171560	0.4650575686	5131.236512	46.73828564	0
171570	0.4209475466	5135.622368	42.30522843	0
171580	0.4650944239	5131.035812	46.7419896	0
171590	0.4670725835	5130.603382	46.94079464	0
171600	0.4140277152	5136.022803	41.60978538	0
171610	0.4569534744	5131.629989	45.92382418	0
171620	0.4280939044	5134.466083	43.02343739	0
171630	0.4282494989	5134.43518	43.03907464	0
171640	0.4679559733	5130.456919	47.02957532	0
171650	0.4618511041	5131.016429	46.41603596	0
171660	0.4485008153	5132.117433	45.07433194	0
171670	0.4479690074	5132.028872	45.02088524	0
171680	0.4071726172	5136.122053	40.92084803	0
171690	0.4354545438	5133.371776	43.76318166	0
171700	0.4232009586	5134.77125	42.53169634	0
171710	0.4250964071	5134.600615	42.72218891	0
171720	0.4756405361	5129.608028	47.80187388	0
171730	0.446307261	5132.646403	44.85387973	0
171740	0.4426248583	5133.162827	44.48379826	0
171750	0.4470335	5132.797967	44.92686675	0
171760	0.4423155597	5133.335708	44.45271375	0
171770	0.4507794966	5132.577583	45.30333941	0
171780	0.4186923969	5136.016134	42.07858589	0
171790	0.4229784885	5135.642061	42.50933809	0
171800	0.4142435758	5136.410064	41.63147937	0
171810	0.4622261315	5131.589551	46.45372621	0
171820	0.4976756446	5128.051068	50.01640228	0
171830	0.4156262331	5136.342833	41.77043643	0
171840	0.4213167835	5135.579444	42.34233674	0
171850	0.4284313718	5134.676261	43.05735287	0
171860	0.4566212641	5131.599015	45.89043704	0
171870	0.4393086683	5133.242195	44.15052116	0
171880	0.4527764564	5131.747092	45.50403387	0
171890	0.4791422262	5128.892822	48.15379373	0
171900	0.4567473726	5130.972312	45.90311095	0
171910	0.4353201103	5133.090915	43.74967109	0
171920	0.4154276549	5135.134313	41.75047931	0
171930	0.4609690055	5130.617269	46.32738506	0
171940	0.4070950455	5136.211469	40.91305207	0
171950	0.4184095203	5135.395702	42.05015679	0
171960	0.4625875165	5131.014347	46.49004541	0
171970	0.4832444418	5128.974145	48.5660664	0
171980	0.4314969286	5134.143007	43.36544132	0
171990	0.3866703667	5138.731582	38.86037185	0
172000	0.3964087016	5137.967657	39.83907451	0
172010	0.4369732957	5134.122492	43.91581622	0
172020	0.4614096124	5131.768874	46.37166604	0
172030	0.4275869162	5135.32693	42.97248508	0
172040	0.4506689625	5133.059491	45.29223073	0
172050	0.4691563672	5131.319684	47.1502149	0
172060	0.4559809997	5132.629572	45.82609047	0
172070	0.4388427859	5134.149106	44.10369998	0
172080	0.4657309916	5131.144458	46.80596466	0
172090	0.4574282499	5132.032658	45.97153911	0
172100	0.4453180823	5133.241084	44.75446728	0
172110	0.3657286567	5141.064086	36.75573	0
172120	0.4430789568	5132.932951	44.52943516	0
172130	0.4791698644	5129.136749	48.15657137	0
172140	0.4569289091	5131.392905	45.92135537	0
172150	0.4387791287	5133.411843	44.09730244	0
172160	0.4542117372	5131.960182	45.64827959	0
172170	0.4505814045	5132.28903	45.28343115	0
172180	0.4238470532	5134.723601	42.59662884	0
172190	0.4660482435	5130.582697	46.83784847	0
172200	0.4304183526	5134.285008	43.25704444	0
172210	0.4401166401	5133.339124	44.23172233	0
172220	0.4274139151	5134.657173	42.95509847	0
172230	0.4297546346	5134.343157	43.19034077	0
172240	0.381768537	5139.237998	38.36773797	0
172250	0.4236966113	5135.105331	42.58150943	0
172260	0.4050898414	5136.885377	40.71152906	0
172270	0.4287276733	5134.596534	43.08713117	0
172280	0.4515342073	5132.259579	45.37918783	0
172290	0.4405877549	5133.336303	44.27906937	0
172300	0.5029089305	5126.916678	50.54234752	0
172310	0.4983735539	5127.356389	50.08654217	0
172320	0.4376110009	5133.572121	43.97990559	0
172330	0.4526174286	5132.208754	45.48805158	0
172340	0.4616387967	5131.507262	46.39469907	0
172350	0.4860504711	5129.160957	48.84807235	0
172360	0.4111198944	5136.645733	41.31754938	0
172370	0.4429376674	5133.399907	44.51523557	0
172380	0.4728998634	5130.439168	47.52643627	0
172390	0.4624005653	5131.598104	46.47125682	0
172400	0.4721382063	5130.588554	47.44988974	0
172410	0.4164130909	5136.181372	41.84951564	0
172420	0.4642607233	5131.503698	46.65820269	0
172430	0.4201622667	5135.995617	42.2263078	0
172440	0.397711335	5138.202695	39.96998917	0
172450	0.4026274131	5137.637734	40.46405502	0
172460	0.4748753418	5130.279046	47.72497186	0
172470	0.4027929211	5137.494147	40.48068857	0
172480	0.4098459075	5136.698502	41.18951371	0
172490	0.4588109281	5131.666061	46.11049828	0
172500	0.4236730578	5135.10123	42.57914231	0
172510	0.463445494	5130.953056	46.57627214	0
172520	0.4364431106	5133.439266	43.86253261	0
172530	0.4364111858	5133.030557	43.85932418	0
172540	0.4338918015	5133.113651	43.60612605	0
172550	0.3947106851	5137.177371	39.66842385	0
172560	0.4102211264	5135.751946	41.2272232	0
172570	0.4553819301	5131.295594	45.76588398	0
172580	0.4279856063	5134.020987	43.01255344	0
172590	0.4281019755	5134.079763	43.02424853	0
172600	0.4900441592	5127.910582	49.249438	0
172610	0.4679396206	5130.146809	47.02793187	0
172620	0.4533194629	5131.738237	45.55860602	0
172630	0.5048272567	5126.849957	50.7351393	0
172640	0.4085872803	5136.593659	41.06302167	0
172650	0.4197598467	5135.59679	42.18586459	0
172660	0.4582392875	5131.803321	46.05304839	0
172670	0.4635880479	5131.224125	46.59059881	0
172680	0.3783903253	5139.756314	38.02822769	0
172690	0.4441700315	5133.11227	44.63908817	0
172700	0.4267436934	5134.868827	42.88774119	0
172710	0.42469003	5134.966929	42.68134802	0
172720	0.4655440251	5130.76851	46.78717452	0
172730	0.4240996471	5134.902829	42.62201454	0
172740	0.4277855275	5134.342227	42.99244551	0
172750	0.4587117834	5131.096266	46.10053423	0
172760	0.4355009374	5133.407754	43.76784421	0
172770	0.4467414249	5132.334451	44.8975132	0
172780	0.4614780985	5130.79343	46.3785489	0
172790	0.4629895695	5130.706491	46.53045173	0
172800	0.4395837325	5133.095016	44.17816511	0
172810	0.3988623694	5137.293218	40.08566813	0
172820	0.4594194749	5131.146073	46.17165723	0
172830	0.4636738962	5130.837213	46.59922657	0
172840	0.4680393057	5130.64164	47.03795023	0
172850	0.4227908546	5135.456288	42.49048088	0
172860	0.4483826817	5132.99904	45.06245951	0
172870	0.4594300451	5132.03149	46.17271953	0
172880	0.4375200487	5134.325431	43.97076489	0
172890	0.430591904	5134.916722	43.27448635	0
172900	0.4352045262	5134.512071	43.73805488	0
172910	0.4349348353	5134.322656	43.71095095	0
172920	0.4424607514	5133.720576	44.46730552	0
172930	0.4605955936	5131.966248	46.28985716	0
172940	0.4703024729	5130.884289	47.26539853	0
172950	0.3934765505	5138.605854	39.54439333	0
172960	0.4175030524	5136.048572	41.95905676	0
172970	0.4443411385	5133.172656	44.65628442	0
172980	0.4642901437	5131.029715	46.66115944	0
172990	0.4216749462	5135.309028	42.37833209	0
173000	0.4033624979	5137.120656	40.53793104	0
173010	0.4464911216	5132.626866	44.87235772	0
173020	0.4531027693	5131.823746	45.53682831	0
173030	0.4554913933	5131.737592	45.77688503	0
173040	0.4556063493	5131.713556	45.7884381	0
173050	0.4458550272	5132.822039	44.80843023	0
173060	0.4262627695	5134.920201	42.83940833	0
173070	0.4998762496	5127.70454	50.23756309	0
173080	0.4666165844	5131.040903	46.89496673	0
173090	0.4176612399	5135.933913	41.97495461	0
173100	0.4247399273	5135.19128	42.68636269	0
173110	0.4028068456	5137.492398	40.48208798	0
173120	0.4574148588	5131.987631	45.97019331	0
173130	0.4487035489	5132.916808	45.09470666	0
173140	0.4565187631	5132.038807	45.88013569	0
173150	0.4347260737	5134.106225	43.68997041	0
173160	0.4427436721	5133.181784	44.49573904	0
173170	0.446941358	5132.881619	44.91760648	0
173180	0.4185841379	5135.640638	42.06770586	0
173190	0.4673469667	5130.502213	46.96837015	0
173200	0.4813230831	5129.072064	48.37296985	0
173210	0.4372435771	5133.457851	43.9429795	0
173220	0.4336227379	5133.766399	43.57908516	0
173230	0.466634827	5130.483173	46.89680012	0
173240	0.4767853573	5129.509321	47.91692841	0
173250	0.4026906119	5137.075982	40.4704065	0
173260	0.439192671	5133.479723	44.13886343	0
173270	0.4854147726	5128.827071	48.78418465	0
173280	0.4287096949	5134.401763	43.08532433	0
173290	0.3863052877	5138.643202	38.82368141	0
173300	0.4357778738	5133.679317	43.79567631	0
173310	0.4765739127	5129.697262	47.89567822	0
173320	0.4064542176	5136.68969	40.84864887	0
173330	0.4404314734	5133.21654	44.26336308	0
173340	0.4848317592	5128.50715	48.7255918	0
173350	0.4455327884	5132.490411	44.77604524	0
173360	0.4201928567	5135.104377	42.2293821	0
173370	0.4250917387	5134.53703	42.72171974	0
173380	0.5197504604	5125.019228	52.23492128	0
173390	0.4838553844	5128.647408	48.62746613	0
173400	0.3368684459	5143.454849	33.85527881	0
173410	0.3498864404	5141.975294	35.16358726	0
173420	0.4318495925	5133.720823	43.40088405	0
173430	0.453778175	5131.443634	45.60470659	0
173440	0.3649370847	5140.535277	36.67617701	0
173450	0.4434318016	5132.789452	44.56489606	0
173460	0.4800087261	5129.365396	48.24087697	0
173470	0.4622784143	5131.269761	46.45898064	0
173480	0.4162466889	5135.95766	41.83279224	0
173490	0.4305207491	5134.446153	43.26733528	0
173500	0.471082377	5130.324813	47.34377888	0
173510	0.4552539966	5131.948853	45.75302666	0
173520	0.4254016731	5135.048227	42.75286815	0
173530	0.3983364797	5137.776516	40.03281621	0
173540	0.3835738778	5139.22955	38.54917472	0
173550	0.4329989303	5134.337339	43.51639249	0
173560	0.4634425764	5131.243844	46.57597893	0
173570	0.4559523049	5131.931702	45.82320664	0
173580	0.4558732833	5131.833585	45.81526498	0
173590	0.4576355452	5131.556893	45.99237229	0
173600	0.4440583567	5132.786718	44.62786485	0
173610	0.4684737067	5130.297308	47.08160752	0
173620	0.4535514	5131.796661	45.5819157	0
173630	0.4571642947	5131.374882	45.94501162	0
173640	0.4587181433	5131.303587	46.1011734	0
173650	0.4472676172	5132.563856	44.95039553	0
173660	0.4077797534	5136.817178	40.98186522	0
173670	0.4674980588	5131.036992	46.9835549	0
173680	0.4785711223	5129.938995	48.0963978	0
173690	0.4353616772	5134.163952	43.75384856	0
173700	0.4088627374	5136.977881	41.09070511	0
173710	0.4567618584	5132.02959	45.90456677	0
173720	0.4782940649	5129.880315	48.06855352	0
173730	0.4146257652	5136.372443	41.66988941	0
173740	0.426778452	5135.087235	42.89123443	0
173750	0.4457222362	5132.880498	44.79508474	0
173760	0.4995934889	5127.418562	50.20914563	0
173770	0.4698444276	5130.441609	47.21936497	0
173780	0.4500330163	5132.618144	45.22831813	0
173790	0.3802774954	5139.691399	38.21788828	0
173800	0.396421102	5137.957142	39.84032075	0
173810	0.4442399588	5132.874989	44.64611586	0
173820	0.4314333791	5134.035998	43.3590546	0
173830	0.4074558661	5136.490934	40.94931454	0
173840	0.3636343627	5140.949301	36.54525345	0
173850	0.4724598841	5130.00218	47.48221835	0
173860	0.5133581323	5125.947552	51.59249229	0
173870	0.4124319441	5136.228457	41.44941038	0
173880	0.4199882686	5135.563505	42.208821	0
173890	0.4825049537	5129.235728	48.49174784	0
173900	0.4938253906	5128.209227	49.62945175	0
173910	0.4444403655	5133.301958	44.66625673	0
173920	0.4419027913	5133.659771	44.41123053	0
173930	0.4281275635	5135.039467	43.02682013	0
173940	0.4194590324	5135.712811	42.15563276	0
173950	0.366553977	5140.972009	36.83867469	0
173960	0.4244934399	5135.260934	42.66159071	0
173970	0.4825420711	5129.581531	48.49547814	0
173980	0.4150262252	5136.366825	41.71013564	0
173990	0.4139788547	5136.486258	41.6048749	0
174000	0.4611475288	5131.705765	46.34532664	0
174010	0.4856908574	5129.167477	48.81193116	0
174020	0.4578973071	5131.8012	46.01867937	0
174030	0.4711209091	5130.381942	47.34765137	0
174040	0.4402405868	5133.359478	44.24417897	0
174050	0.4316945641	5134.212005	43.38530369	0
174060	0.4394315862	5133.511209	44.16287441	0
174070	0.4293115511	5134.478901	43.14581089	0
174080	0.5101426752	5126.426927	51.26933885	0
174090	0.4834346816	5129.020319	48.5851855	0
174100	0.4371248015	5133.841636	43.93104255	0
174110	0.4157557704	5136.083392	41.78345492	0
174120	0.4154049267	5136.131697	41.74819514	0
174130	0.4381598125	5133.744928	44.03506116	0
174140	0.4208656781	5135.392429	42.29700065	0
174150	0.4500665735	5132.321174	45.23169064	0
174160	0.4636188328	5130.83864	46.59369269	0
174170	0.4344592577	5133.719664	43.6631554	0
174180	0.4195590728	5135.142041	42.16568682	0
174190	0.4213271548	5134.999883	42.34337905	0
174200	0.4209830812	5135.033305	42.30879967	0
174210	0.4511752763	5132.074911	45.34311527	0
174220	0.4467448657	5132.474691	44.89785901	0
174230	0.4155181157	5135.465753	41.75957063	0
174240	0.4438569921	5132.544734	44.60762771	0
174250	0.4189299696	5134.950821	42.10246195	0
174260	0.421860296	5134.663874	42.39695975	0
174270	0.4414660515	5132.85578	44.36733818	0
174280	0.5014389897	5127.108653	50.39461847	0
174290	0.4525194645	5132.113246	45.47820619	0
174300	0.4428359148	5133.252859	44.50500944	0
174310	0.4823538945	5129.227186	48.4765664	0
174320	0.4595839241	5131.500964	46.18818437	0
174330	0.4616420538	5131.308942	46.39502641	0
174340	0.4255194238	5135.090224	42.76470209	0
174350	0.4527866516	5132.499056	45.50505849	0
174360	0.4499512563	5132.736046	45.22010126	0
174370	0.4298617354	5134.638253	43.20110441	0
174380	0.433426476	5134.303159	43.55936084	0
174390	0.4352056371	5134.124629	43.73816653	0
174400	0.4149325643	5135.996647	41.70072271	0
174410	0.3999287781	5137.472712	40.1928422	0
174420	0.4424158838	5133.367279	44.46279632	0
174430	0.4709098796	5130.587094	47.3264429	0
174440	0.4379420722	5133.927798	44.01317825	0
174450	0.386775443	5139.016829	38.87093202	0
174460	0.4424492166	5133.256788	44.46614627	0
174470	0.5197517155	5125.319916	52.23504741	0
174480	0.4259772303	5134.76636	42.81071164	0
174490	0.4028497354	5137.147686	40.48639841	0
174500	0.3746994954	5140.157094	37.65729929	0
174510	0.4945473837	5128.105055	49.70201206	0
174520	0.4830779411	5129.350596	48.54933308	0
174530	0.4935749693	5128.361674	49.60428442	0
174540	0.4190629627	5135.824079	42.11582775	0
174550	0.447611611	5132.889942	44.9849669	0
174560	0.4682545598	5130.673937	47.05958326	0
174570	0.4485521791	5132.761381	45.079494	0
174580	0.4280060281	5134.718904	43.01460583	0
174590	0.3971133861	5137.866627	39.9098953	0
174600	0.4000117994	5137.549581	40.20118584	0
174610	0.4036751176	5137.225233	40.56934931	0
174620	0.429691249	5134.607149	43.18397052	0
174630	0.4798421233	5129.538047	48.22413339	0
174640	0.4413956959	5133.290617	44.36026744	0
174650	0.368468602	5140.704089	37.0310945	0
174660	0.479784805	5129.390895	48.2183729	0
174670	0.5166701176	5125.68729	51.92534682	0
174680	0.4525208464	5132.159164	45.47834506	0
174690	0.3866163326	5138.827971	38.85494142	0
174700	0.4418432002	5133.261889	44.40524162	0
174710	0.4438814751	5132.868518	44.61008825	0
174720	0.4693594348	5130.36894	47.1706232	0
174730	0.4566341327	5131.720436	45.89173034	0
174740	0.5164345051	5125.904736	51.90166777	0
174750	0.5074896911	5127.090027	51.00271395	0
174760	0.4690238838	5131.021608	47.13690032	0
174770	0.4310985189	5134.925966	43.32540115	0
174780	0.4109615793	5136.841551	41.30163872	0
174790	0.494625187	5128.244077	49.70983129	0
174800	0.4268928535	5134.97573	42.90273178	0
174810	0.4205731498	5135.526572	42.26760156	0
174820	0.3992563369	5137.545392	40.12526186	0
174830	0.4428450024	5133.110677	44.50592274	0
174840	0.4178565143	5135.582359	41.99457969	0
174850	0.358250007	5141.541314	36.0041257	0
174860	0.4493691992	5132.325964	45.16160452	0
174870	0.4611785254	5131.207381	46.3484418	0
174880	0.4123933647	5136.18495	41.44553315	0
174890	0.3926849679	5138.085729	39.46483928	0
174900	0.4825733482	5129.027542	48.49862149	0
174910	0.4694802561	5130.364782	47.18276574	0
174920	0.4427457121	5133.017908	44.49594406	0
174930	0.443717459	5132.914595	44.59360462	0
174940	0.4375559152	5133.48056	43.97436947	0
174950	0.4926691995	5127.908072	49.51325455	0
174960	0.4806234946	5128.953384	48.30266121	0
174970	0.442634616	5132.571644	44.48477891	0
174980	0.3971748615	5137.096814	39.91607359	0
174990	0.4273023884	5134.246976	42.94389004	0
175000	0.4156847101	5135.377449	41.77631337	0
175010	0.4353897418	5133.290113	43.75666905	0
175020	0.4260206237	5134.143955	42.81507268	0
175030	0.4237558497	5134.447943	42.58746289	0
175040	0.4199189513	5134.815401	42.2018546	0
175050	0.4609593275	5130.888642	46.32641242	0
175060	0.4748902724	5129.481292	47.72647238	0
175070	0.442702592	5132.714384	44.49161049	0
175080	0.4649395146	5130.453748	46.72642121	0
175090	0.4397345318	5132.941285	44.19332044	0
175100	0.406169466	5136.442654	40.82003133	0
175110	0.4642762008	5130.638785	46.65975818	0
175120	0.4341249116	5133.792767	43.62955361	0
175130	0.4079642978	5136.452018	41.00041193	0
175140	0.4381318559	5133.37994	44.03225152	0
175150	0.4155092443	5135.580972	41.75867905	0
175160	0.4317651503	5134.034157	43.3923976	0
175170	0.4479844867	5132.72083	45.02244092	0
175180	0.4298005016	5134.745056	43.19495041	0
175190	0.4335535176	5134.409085	43.57212852	0
175200	0.4730152228	5130.367012	47.5380299	0
175210	0.4417025546	5133.521674	44.39110673	0
175220	0.420614426	5135.590774	42.27174982	0
175230	0.4641406876	5131.333042	46.64613911	0
175240	0.4725157916	5130.583733	47.48783705	0
175250	0.423679307	5135.536354	42.57977035	0
175260	0.4321209313	5134.651634	43.42815359	0
175270	0.4728120085	5130.480607	47.51760685	0
175280	0.4167652622	5135.968309	41.88490885	0
175290	0.4053225815	5137.103337	40.73491944	0
175300	0.4271664378	5135.102677	42.930227	0
175310	0.468418303	5131.10499	47.07603945	0
175320	0.4724789022	5130.638119	47.48412967	0
175330	0.4513262061	5132.600499	45.35828371	0
175340	0.4297127079	5134.48765	43.18612714	0
175350	0.4938451586	5127.908901	49.63143844	0
175360	0.4691635936	5130.508776	47.15094116	0
175370	0.4084972067	5136.69195	41.05396928	0
175380	0.3833030607	5139.311276	38.5219576	0
175390	0.377750356	5139.78327	37.96391078	0
175400	0.453166384	5132.027868	45.54322159	0
175410	0.4344586157	5133.909127	43.66309087	0
175420	0.4270639081	5134.840182	42.91992276	0
